Date,Comment_thread_id,Tag,comments
7/8/2015 20:23,559d1b69a9a36ebe3200125e,Q,"I had difficulty with this, too. Success (e.g., finding result that matched scoring key!) came by: ReadCSV -> Set Role -> Select Attribute -> X Validation.  Within X Validation, use W-J48 for training; Apply Model -> (binomial) Performance for testing. In ReadCSV, set the variable/feature of Activity to Polynomial type instead of default Binomial type. \n\nNote that omitting (School, Class, Coder, and StudentID), as directed, in Select Attribute leaves UniqueID in the feature set as a possible IV! \n\nTaking out UniqueID changes answer by .003."
7/8/2015 14:28,559d337cb30d84685000139c,BQ,"While doing the Rapidminer walkthough, i get an error when I try running X-Validation process saying ""No data was delivered at port Validation.model (disconnected).  Either the port is not connected on the preceding operator is not connected.""    I doublechecked that it is connected correctly to the ""Set Role"" operator which is connected to the ""Read CSV"" operator.  I also checked that those operators' settings are all correct (e.g. the Read CSV operator is correctly reading the file, and the Set Role operator still identifies the same label).   What would cause this error?  (Previously, I had deleted the W-J48, Apply Model, and Performance operators...was I suppose to save something when I did that?)\n![enter image description here][1]\n\n\n  [1]: https://edxuploads.s3.amazonaws.com/14363656825226304.jpg"
7/8/2015 19:03,559d337cb30d84685000139c,B,"Never mind!  I misread the next step.  Now I see that this error was supposed to happen, and the next step gets it to work correctly.    Thanks anyway!"
7/8/2015 14:53,559d395cb30d840995001323,S,Hi I am from India and looking forward to learning how big data can be used in the education vertical.
7/9/2015 13:40,559d395cb30d840995001323,P,Welcome to the class! I'm glad to have you here!\n
7/8/2015 14:55,559d39dfa9a36e323700129e,T,"I'm following the rapid evolution of the Big Data era in areas such as health, education, government services."
7/9/2015 13:40,559d39dfa9a36e323700129e,P,Welcome to the class! I'm glad to have you here!\n
7/8/2015 16:33,559d50e9b30d843e960012c2,S,"Hi, everyone! iam from Spain. Next year i will be finishing my degree in telecomunications Engineering. The subject of my final project is ""Methods in education""."
7/9/2015 13:41,559d50e9b30d843e960012c2,T,Bienvenidos al curso!\nEn qual universidad Ud. estuda?
7/8/2015 17:41,559d60ceb30d843e960012d4,S,"I am Abhijit from Tennessee, USA. I am interested to learn about Big Data and the technologies behind to process large chunks of data. I completed my master's in Computer Engineering. \n\nI hope this course will be a great help for me to delve into world of Big Data."
7/9/2015 13:41,559d60ceb30d843e960012d4,P,"Hi -- welcome to the class.\nAs a quick comment, this class isn't really about technologies\non processing massive data. It's about applications of data mining\nin education."
7/8/2015 17:45,559d61cda9a36e5e21001381,S,"Hey, I am from Pakistan. I am here because I am student of both of Big Data and Education"
7/9/2015 13:41,559d61cda9a36e5e21001381,P,Welcome to the class! I'm glad to have you here!\n
7/8/2015 17:58,559d64baa9a36e362d00131f,S,"My name is Miguel Aedo, I am software engineer and business administrator , I worked with database of large scale , but I've never seen specifically BIG DATA. My English is not very good , but I'm really excited to learn more, especially on this issue , currently working in the Ministry of Education so I hope the course will also help me with my work."
7/9/2015 13:42,559d64baa9a36e362d00131f,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 21:59,559d64baa9a36e362d00131f,T,hola de donde eres?
7/8/2015 18:22,559d6a7aa9a36e1d46001340,CQ,"I can follow the language and was able to use the tool to get results. However, I cannot say I comprehend enough to be able to do something useful with data... I am hoping that the next couple of weeks, we will get a fuller understanding of the why/what of the different algorithms and when we would apply them along with how to interpret the results.\n\nWhile doing the Bazaar assignment, one of my classmates asked if this was the first time the course was given. That made me think... I know that the course has went through several iterations to date. The educators have impressive credentials. Then is the issue expectations, pre-requisites, or just being more patient?"
7/20/2015 18:19,559d6a7aa9a36e1d46001340,C,I agree with you. I don´t understand what I´m doing.
7/20/2015 19:27,559d6a7aa9a36e1d46001340,C,"The tools are just tools and although useful I find it best to focus on the actual topics being discussed without getting too hung up on what exactly I am doing in, e.g. RapidMiner. I mostly work through the assignments using R because that is what I am most comfortable with. Still, as you work through the weekly assignments and watch the associated videos I am pretty sure it will ""click"" more."
7/25/2015 21:15,559d6a7aa9a36e1d46001340,C,I know this course was taught in Dec 2013 via Coursera.org.
7/8/2015 18:52,559d7163a9a36e7e5900132f,CQ,"At 5:01, where do you get 80%?"
7/8/2015 18:53,559d7163a9a36e7e5900132f,CQ,Is it the 20 plus 60?
7/9/2015 6:52,559d7163a9a36e7e5900132f,C,total is 100;\nin agreement is 20 + 60;\n% agreement = 80 /100 = 80%
7/8/2015 19:02,559d6363b30d84995600133e,S,Hi everyone I look forward to a great learning experience
7/9/2015 13:42,559d6363b30d84995600133e,P,Welcome to the class! I'm glad to have you here!\n
7/8/2015 19:44,559d7449b30d847c6f0012fe,Q,"On Question 2.2 A, I get 0.26 for the first answer, and 0.61 for the second answer. Not sure what I'm doing wrong. For the second question, I have:\n\n> k=142-207.5/100-207.5\n\n> k=0.609..\n\n???"
7/9/2015 6:58,559d7449b30d847c6f0012fe,O,for second problem: agreement = data agreement + detector agreement / total = 141+1 / 148 = .9595
7/9/2015 6:59,559d7449b30d847c6f0012fe,O,then you have to work out expected agreement as in lecture
7/9/2015 16:08,559d7449b30d847c6f0012fe,Q,"i'm beyond confused, sorry. Where did you get that formula?"
7/9/2015 16:31,559d7449b30d847c6f0012fe,O,Why is the formula I wrote down for kappa:\n\n> actual agreements-expected agreements/1-expected agreements
7/9/2015 16:34,559d7449b30d847c6f0012fe,Q,I also get 0.2568 => 0.26 as the first result for kappa.\nThis is my calculation: \n  Percent agreement = 35 %\n  No-Insult agreement: 0.26 * 0.27 = 0.0702\n  Insult agreement: 0.23 * 0.24 = 0.0552\n  => Expected agreement = 0.1254\n  (0.35 - 0.1254) / (1 - 0.1254)\nI can't see where I am going wrong. Please help. Thanks!
7/9/2015 16:42,559d7449b30d847c6f0012fe,O,"Please imagine a line break after the value for the expected agreement in my last posting. The formula is the same one, theaker has used."
7/9/2015 19:15,559d7449b30d847c6f0012fe,O,"You have to convert the numbers into percentages first!\n\nIn Ryan's example, they neatly count up to 100. However, in the assignment, the absolute total amount is only 50. So calculate the percentages first and only then start calculating Expected agreement et cetera."
7/10/2015 3:56,559d7449b30d847c6f0012fe,O,"JHKnobbout,  You are correct!  After calculating the percentages for each number, I came up with \n\nK=0.23\n"
7/10/2015 13:39,559d7449b30d847c6f0012fe,P,Thanks for the info! :)
7/13/2015 15:18,559d7449b30d847c6f0012fe,O,"yes I figured that out in the meantime. the videos go too fast for me, and i apparently didn't catch that explanation. Thanks"
7/13/2015 15:18,559d7449b30d847c6f0012fe,P,Thanks JHKnobbout!!!
7/8/2015 19:50,559d7f04b30d84ae210012da,S,"Hi, my name is Melanie Castro, Im from Mexico and Im very interested in this course, I want to learn and share more about this subject."
7/9/2015 13:42,559d7f04b30d84ae210012da,P,Welcome to the class! I'm glad to have you here!\n
7/8/2015 21:04,559d9078a9a36ecf41001391,BQ,1.\nwhere this can be downloaded ?\n\n2.\ni can't read the texts on the screens.\nhow i must increase the lettertype ?\n\nthis are urgent items to me.
7/9/2015 3:03,559d9078a9a36ecf41001391,B,"You can download it from this link which is from the Walk through file http://sourceforge.net/projects/rapidminer/files/1.%20RapidMiner/5.3/\n\nYou can also google ""Rapid miner 5.3 download"", and use either of the top 2 results to download the appropriate version of the program. Also, make sure you are downloading it for the correct operating system. i.e., Windows, Mac etc."
7/8/2015 21:51,559d9a9da9a36e7291001406,CQ,Did anyone receive points for this task ? I checked in Progress tab and noticed that I received points for CTAT Assignment Week1 but not for Bazaar Assignment Week1. What exactly should students do to receive points for this task ?
7/9/2015 13:43,559d9a9da9a36e7291001406,C,Hi. We are still having technical difficulties with grade intergration -- please hang with us.
7/9/2015 15:21,559d9a9da9a36e7291001406,CQ,"does it mean that we will receive points for this activity, or maybe we should run the assignment again ?"
7/10/2015 12:23,559d9a9da9a36e7291001406,C,You will receive points. Sorry for the confusion.
7/8/2015 22:02,559d9debb30d84c9b8001411,O,"Recall is also referred to as *sensitivity*  = TP / (TP + FN)\n    what proportion of true positive cases are identified by model?\n\nThe corresponding partner for sensitivity is *specificity*, which is proportion of true negatives that are identified as negative by model. = TN / (TN + FP)\n\nPrecision is also called *predictive value for a positive result (PV+)*.  Of cases that model classifies as positive, what proportion are true positive?  \n= TP / (TP + FP)\n\nThe corresponding partner for PV+ is PV-, = TN / (TN + FN).  Of cases that model classifies as negative, what proportion are true negative?\n\nEvery discipline wants to create its own vocabulary."
7/9/2015 9:58,559d9debb30d84c9b8001411,O,Thanks for elaboration.\n\nI did come across these two alternative terms in quite some literatures.
7/9/2015 13:44,559d9debb30d84c9b8001411,O,"Yup. Across fields, different terms mean the same things, and the same terms mean different things. It's confusing and frustrating. But not much that can be done now. In the first iteration of this course, we tried wiki-ing a glossary, but it made things more confusing if anything. :-("
7/8/2015 22:41,559da6fcb30d848f1000153a,S,Hello. I'm a community college instructor with an interest in education policy. I'm excited to learn more about the uses of big data in education. I'm from the US.
7/9/2015 13:44,559da6fcb30d848f1000153a,P,Welcome to the class! I'm glad to have you here!\n
7/8/2015 23:03,559dac33a9a36e5294001429,T,"Hey Ryan, \n\nThanks for all your efforts.\nI missed my first week of the class since I joined this course a little late.\n\nI have to admit that I am finding this class challenging since I do not have a recommended background. But I am still going to give it a try.\n\nMy interest and passion in Education got me to register for the course but I am not sure how long in this journey will I survive. I will try my best.... \n\nThank you."
7/9/2015 13:45,559dac33a9a36e5294001429,T,Thanks for joining the course and giving it your best! Let me know how I can help.
7/14/2015 12:14,559dac33a9a36e5294001429,T,Hi Everyone. I've just signed in and I'm trying to catch up with. I wonder what's the  probability of me finishing the course if I'm not discouraged by the delay. It would be nice to be able calculate it.
7/15/2015 12:24,559dac33a9a36e5294001429,T,100% if you really want to :-)
7/9/2015 0:10,559dbbefb30d848f1000154f,S,"Hello everybody, Good to be in this class with you. I'm a software engineer and I'm creating an adaptive learning platform in Brasil called [Geekie][1] (sorry no English version for now). I hope to learn a lot from this class and from everybody in order to make my work better and help as many people as I can to start enjoying study and to reach their full potential.\n\nSee you\n\n  [1]: http://www.geekie.com.br"
7/9/2015 13:45,559dbbefb30d848f1000154f,T,Bem Vindo!
7/9/2015 0:12,559dbc7ba9a36ee6f20012e1,BQ,"I understand that the java files need to be compiled, but can anyone tell me how to run it ? I tried java SimpleAPrime after compiling but I receive this error:\n\nExample with BKT output in tab-delim:\njava SimpleAPrime mytabdelimBKTfile.txt ""       "" right pobsmodel"
7/9/2015 13:46,559dbc7ba9a36ee6f20012e1,BQ,How did you try to run it?
7/9/2015 15:19,559dbc7ba9a36ee6f20012e1,B,"never mind, I tried several combinations so I ran it successfully"
7/9/2015 19:06,559dbc7ba9a36ee6f20012e1,BQ,"Do you mind explaining what you put in as command code?\n\nI named the datafile assignment2.txt. When I run e.g. >java SimpleAPrime Data Predicted, I get the error ""Could not find or load main class SimpleAPrime"""
7/10/2015 8:34,559dbc7ba9a36ee6f20012e1,B,"I posted a comment explaining what to do entitled ""Computing APrime""."
7/9/2015 0:31,559dc0d2a9a36e88ff001358,S,"Hello there, I'm a Computer Engineering undergrad student from the Federal University of Alagoas (UFAL), in Brazil, and big data, artificial intelligence and learning techniques are themes that deeply interest me. I'm hoping to learn more and see real-world applications of the area."
7/9/2015 13:46,559dc0d2a9a36e88ff001358,T,Bem vindo! Vc conhece Evandro Barros Costa na sua universidade?
7/9/2015 0:53,559dc5f5b30d84995600138e,BQ,"I've been trying to run RapidMinder, but it keeps stalling out at ""GUI not loading"" I'm unfamiliar with this program, and I've searched online message boards for fixes, but none of them have worked.  I do not have administrator privileges which may be an issue, but I've had my tech person work on it, and he can't get run it with administrator privileges. Any help is appreciated since I feel I've exhausted my online help."
7/9/2015 3:08,559dc5f5b30d84995600138e,B,"Not sure if you have already considered this possibility but the OS architecture can also make a difference with the normal functionality of the program. So, if your OS is a Windows 32 bit or a 64 bit machine, you should download and install the appropriate Rapid Miner version."
7/9/2015 12:40,559dc5f5b30d84995600138e,BQ,"Somehow my RapidMiner only starts when I open the executable in the folder where it was installed. Shortcuts on desktop, start menu et cetera don't work. Did you try to open it from its original folder?"
7/9/2015 16:35,559dc5f5b30d84995600138e,B,I have the 64 bit version for my 64 bit computer.
7/9/2015 16:35,559dc5f5b30d84995600138e,B,"Yep. I've tried that, too, and it stops at the same point."
7/9/2015 16:44,559dc5f5b30d84995600138e,B,Finally got it to work by running the rapidminer.jar file in the lib folder.
7/9/2015 1:15,559dcb4fb30d849956001395,S,"Hi everybody!\n\nI'm from Peru and I'm studying Education. Well, I'm learning English too so I really don't hace good grammar. However I can understand that language. \n\nI hope to learn a lot of things and improve my skills to be a great teacher. \n\nBest regards for all of you!"
7/9/2015 13:46,559dcb4fb30d849956001395,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 1:54,559dd443a9a36e1b220013f2,S,"Hello,\n\nI'm from Guatemala, Central America and I'm very excited to learn about Big Data in Education. I'm pursuing to teach courses about data science so I think this is a great course to understand big data in a familiar field.\n\nI'm an Electronic Engineer with a Master degree in Computer Science. If I can help anyone please ask me.\n\nSee you!"
7/9/2015 13:46,559dd443a9a36e1b220013f2,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 2:29,559ddc88b30d84ede7000a0a,S,"Hi all,\n\nI'm an educational measurement specialist, particularly focusing on large-scale assessment. I'm in charge of a system of large-scale standardized tests as part of a national assessment system for the UAE.\n\nI'm also a graduate of Teacher's College, Columbia University, and am looking forward to this class."
7/9/2015 13:47,559ddc88b30d84ede7000a0a,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 2:43,559ddfeeb30d843537001315,S,"Hello everyone.  I'm very excited to be taking this course!  After several years working in the corporate world, I took a few years off to raise my young kids.  Now, I'd like to make a career change into elearning.  What better way to start than to take some courses online.  Thank you Professor Baker and staff for providing this course!"
7/9/2015 13:47,559ddfeeb30d843537001315,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 2:52,559de209a9a36ed5820013c0,S,"Hi, I am introducing myself to the class a little late after finishing the first week of the course. I have put in considerable amount of hours so far into this course and have had to really dig in to make sense of a lot of terminologies introduced during the first week. It is definitely an intermediate level course and I find the concepts taught so far to be challenging yet very engaging. I think what finally got me into the groove is the Case Study lecture in week 1, which puts the course in perspective for me. Also, the CTAT assignment and Rapidminer walk through have made me understand the concepts better. I am glad now that I have chosen to take this course. \n\nI am from Pakistan and have a diverse background in computer science, math, marketing and the non-profit sector. I have over 7 years of experience in higher education working in varied capacities from university-industry linkages to student advising and recruitment. I have finally got around to pursue my long-standing passion of data sciences in the last 8-10 months. I have recently finished two courses on another online learning platform and am currently enrolled in a few others. \n\nThe courses I have finished so far are Data Scientist's intro course and R programming. I am also auditing the Analytics Edge course offered on edX and I think it is one of the best online  courses I have seen. I have become quite comfortable with R and I will be glad to assist anyone who needs help with the courses I have mentioned or in general with the related course work. I also look forward to contributing more in this forum and learn from a very diverse group of learners. Best of luck to all and happy learning."
7/9/2015 13:47,559de209a9a36ed5820013c0,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 3:01,559de3f4b30d8454c700130b,S,"Hi, I'm from Australia and work in secondary education."
7/9/2015 13:47,559de3f4b30d8454c700130b,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 3:40,559ded29a9a36ed5820013c7,T,"i would like to thank you for this MOOC and for the deployed efforts.\nbut this first week is just for study Rapidminer and you focus the learning for this software and not for the use of EDM fundamentals algorithms: gool, interpretation of the result...\n"
7/9/2015 13:49,559ded29a9a36ed5820013c7,C,"Hi -- I'm not sure I agree with that. You're right that the walkthrough and CTAT focus on the use of RapidMiner (although the goal of the CTAT assignment is also to consider issues of variable appropriateness, and see the effects of different algorithms under different cross-validation schemes), but the lectures *are* on different algorithms and goals. Not to mention the Bazaar assignment."
7/9/2015 7:16,559e1fb6b30d84e33a00088c,S,"Hi, I'm from South africa and I work for Saint-Gobain"
7/9/2015 13:49,559e1fb6b30d84e33a00088c,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 8:39,559e335ba9a36edd16001361,S,"Hi, my name is John. I am from the USA but am teaching secondary education in Indonesia. I hope to learn about ways to use data to be a more effective teacher."
7/9/2015 13:49,559e335ba9a36edd16001361,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 8:58,559e37bbb30d84000200138b,S,Hi I am Sandra and I am a Master degree student for Education and Technology at the University of Nottingham. I am from Brazil but I live in England. My interest in taking this course is that I want to further my knowledge is this subject matter.
7/9/2015 13:50,559e37bbb30d84000200138b,T,Bem vindo! Eu ensinei em Nottingham no passado. Com quem vc. esta estudando?
7/9/2015 10:11,559e48efb30d84b8bb00136f,Q,"Dear Course Leader,\n\nWhy would we ""accept"" a lower correlation in the field of ""Education"" than others like ""Science""?\n\nIs there any peculiar characteristics within the ""Education"" domain that we have to live with the situation?"
7/9/2015 11:38,559e48efb30d84b8bb00136f,O,"I think it might be related to doing measurements on, basically, human behavior which are inherently more difficult/uncertain and, as such, we put up with a lower correlation coefficient."
7/9/2015 13:52,559e48efb30d84b8bb00136f,O,"Yup, exactly, McCloud77. That said, I disagree with the contention that ""Education"" isn't ""Science"". Researchers also ""have to live with"" lower correlations in all domains involving human phenomena at a grain-size longer than 1 s.: psychology, sociology, political science, medicine..."
7/9/2015 20:14,559e48efb30d84b8bb00136f,O,"Haha, I did not mean to imply that Edcational Research is not Science just a Science that has to contend with ""imprecise""measurements."
7/10/2015 12:24,559e48efb30d84b8bb00136f,T,:-)
7/9/2015 10:17,559e4a49a9a36e729100146f,Q,"Dear Course Leader,\n\nIs there any need to ""normalise"" RSME/MAD so as to ""dim out"" the effect of units (e.g. variables in units of kilometre vs variables in units of nanometers) whereby models can be compared on the same footing?"
7/9/2015 11:36,559e4a49a9a36e729100146f,O,For the purposes of the CTAT assignment you do not need to normalize.
7/9/2015 13:52,559e4a49a9a36e729100146f,Q,I don't actually know what it means to normalize RMSD or MAD... can you clarify?\n\nThanks\nRyan
7/9/2015 15:06,559e4a49a9a36e729100146f,O,"Dear Ryan,\n\nAllow me to elaborate in this way.  Assuming there are two models:\n\nModel 1 predicts speeds of athletes based on height of athletes (in meters) and distance (in meters) of the track they attempt.\n\nModel 2 predicts heartbeats of athletes based on diameter (in meters) of their artery.\n\nApparently the RMSE/MAD of Model 1 will be larger than that of Model 2 by orders of thousand or ten thousand.\n\nOne way to compare ""apple-to-apple"", I suppose, is to ""normalise"" the predictors by dividing the measurements by some mean standards (e.g. mean height of athletes in model one and mean diameter of artery in Model 2) so that we were able to compare ""like-to-like"" (i.e. which model results in smaller RMSE/MAD).\n\nTrust I clarify my enquiry."
7/10/2015 12:27,559e4a49a9a36e729100146f,O,"Oh, got it. Thanks for clarifying.\n\nFolks seldom do this. One totally could... but it's more common to compare models for different variables in terms of correlation, which has an interpretation that's more similar anyways. RMSE varies not just by overall scale, but by variance in the data, etc. Once you start thinking in terms of proportion of variance, it's more natural to use a metric designed to do that, e.g. correlation."
7/13/2015 5:27,559e4a49a9a36e729100146f,O,"Point taken, Ryan.  Noted with thanks.\n\nYou neatly pointed out some of the deficiencies of using RMSE/MAD to benchmark models.\n\nOne of the excitement I get from this course is not just about how to use tools such as RapidMinder or how to build models.  It's rather how to benchmark models conducive to the circumstances of the subject in question.\n\nCheers!"
7/13/2015 12:35,559e4a49a9a36e729100146f,O,"Exactly on, Bohemia2000. It's key to think about why we want to use a metric, and what it means. Powers argues for always using multiple metrics in order to really understand what's going on. I tend to be less of a fan of RMSE than many other folks, probably because I think that its meaning is less useful than its statistical properties. But note that many others disagree with me -- both Pardos and Pelanek have recently argued for RMSE for many EDM applications. (Pardos's paper was in a workshop last summer; Pelanek's paper was in the latest issue of JEDM). It's certainly a metric that many argue for."
7/9/2015 10:26,559e4c3ba9a36e1d460013db,S,"i am juliana - a geologist with very much interest in elibrary. based in lagos, nigeria"
7/9/2015 13:52,559e4c3ba9a36e1d460013db,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 10:29,559e4d09a9a36e7291001472,S,I am an independent consultant in the field of organisational learning and culture change (www.matthewrich.org). I have a background in education and psychology and work extensively with developmental assessment in a range of contexts (see www.lectica.org).
7/9/2015 13:52,559e4d09a9a36e7291001472,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 11:47,559e5f3ab30d84bdd20013fe,Q,"If the APrime algorithm compares two models, I am wondering which second model we should be using. Should we compare the values of the model (as given in the spreadsheet) with values based on chance alone?"
7/9/2015 13:54,559e5f3ab30d84bdd20013fe,O,"Hi McCloud77; are you referring to step 11 in the CTAT activity?\n\nIf so, you're comparing the model to the actual data. \nIf the code requires you to have two models (I didn't think it did but I can't remember right now) just give it the same model twice."
7/9/2015 20:11,559e5f3ab30d84bdd20013fe,Q,"Yes, it is the last step in the CTAT. I will treat the actual model as a ""model"" if required. Am I correct in assuming we willhave to run ""simpleAPrime""?"
7/10/2015 12:27,559e5f3ab30d84bdd20013fe,O,Yes
7/9/2015 13:14,559e73b1b30d8482e600136c,S,"Hi everyone,\nI am an IT Architect working in Education for a year, based in Poland.\n"
7/9/2015 13:57,559e73b1b30d8482e600136c,P,Welcome to the course! I'm glad to have you here!
7/9/2015 13:56,559e62e4a9a36e1b22001447,O,"Hi prpearce, you are totally right. I can't do arithmetic apparently. :-)"
7/9/2015 15:13,559e62e4a9a36e1b22001447,O,"The No confidence should be 97.78%, not 97.88%. 2.22 + 97.78 = 100."
7/9/2015 14:41,559e87feb30d841bfd001468,CQ,"I found week 1 paper and data file, but where is the assignment itself? It's called CTAT in the menu. Is it possible that it was removed because we're in week 2 now?"
7/9/2015 15:21,559e87feb30d841bfd001468,C,"the assignment is a series of questions you'll see at the bottom of the CTAT Assignment Page. If it doesn't appear inmediately, give it a minute, it loads on a frame."
7/10/2015 8:24,559e87feb30d841bfd001468,P,"thanks Tcanales, it worked in Chrome, not in IE."
7/9/2015 15:14,559e8fe4b30d84bdd200141f,S,"I am a recent graduate from Indian Institute of Technology, Guwahati. My interest in edu tech is from a entrepreneurial and research pov. Looking forward to a great course and classmates."
7/10/2015 12:28,559e8fe4b30d84bdd200141f,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 16:51,559ea67ab30d844457001491,BQ,"Can you make sure for the videos, esp 2.4 part 3 that the handout matches the video. It says MAE, not MAD, and the examples are different. I am having a hard time with the videos, so I thought the handouts might help me. I was wrong. Please advise. Frustrated."
7/10/2015 12:28,559ea67ab30d844457001491,BQ,"Sorry, what are you referring to by the ""handout"". The slide deck? Did we accidentally upload an old version of the slide deck?"
7/13/2015 15:16,559ea67ab30d844457001491,B,"I don't know what a slide deck is. They are called video handouts underneath the videos. They look like they are meant to be the powerpoints that follow along with the video, but they are different."
7/14/2015 9:54,559ea67ab30d844457001491,B,"Thanks for the feedback. I know what the problem is now.\nThe slide deck is correct. The video is last year's video, not this year's video. Will get this fixed ASAP."
7/14/2015 9:56,559ea67ab30d844457001491,BQ,Did you see any other cases where the video did not match the handout? Thank you!
7/9/2015 17:34,559eb093b30d848f100015f5,Q,"Hello, everyone!\nI don't really understand how can it either become Right or Wrong in Decision Tree. As I know, there're two sides of the tree which are Time and Totalactions, but how come it just ask one Right or Wrong for both of them? Can anyone help me understand this?\nThanks for helping me :)"
7/10/2015 12:55,559eb093b30d848f100015f5,O,"The way you read this tree is:\n\nIF KNOWLEDGE<0.5 AND TIME<6, RIGHT\nIF KNOWLEDGE<0.5 AND TIME>=6, WRONG\nIF KNOWLEDGE>=0.5 AND TOTALACTIONS<4, RIGHT\nIF KNOWLEDGE>=0.5 AND TOTALACTIONS>=4, WRONG\n\nDoes this clarify?"
7/9/2015 18:27,559ebd1ba9a36e362d001409,CQ,"At the end of week 1, I feel I have no idea what I'm doing. I can perform te tasks at hand, but it makes no sense to me. Will this become more clear during the rest of this course.\n\nI admit that I have no background in data mining what so ever. Is this required for this course?"
7/10/2015 12:56,559ebd1ba9a36e362d001409,CQ,"Hi -- A data mining background is not required. But as a question, *what* makes no sense? Is it the interpretation of the model you got? What a decision tree is? Something else?"
7/10/2015 18:01,559ebd1ba9a36e362d001409,C,"I seem to understand the theories you discussed in the video's, but they feel very theoretical to mee. (For verification, I'm an it'er and I need to feel I can understand things to its core.)\nI understand how to build a process in rapid miner, but I don't know what I'm doing or rather why I'm doing it. I understand each step, but I still feel I'm missing the bigger picture. What question am I asking the data? Why am I choosing for a regresion tree? Why do I eliminate variable? How can I figure these things out for myself?\n\nAn other example: When I read the report Godwinetel, it seems to be logical, up to page 4 where the approach for the Data analysis is discussed. Then I get lost.\n\nDo I go back to the beginning and watch the video's again? I'm nog sure that will help."
7/10/2015 20:01,559ebd1ba9a36e362d001409,C,I realise this is not realy something you can respond to. \nI have gone back to the beginning and am asking the questions as they arise. \n\nI hope this will get me over my first threshold. :-)
7/12/2015 11:01,559ebd1ba9a36e362d001409,C,"lluchten, I am hoping that some of these issues will become clearer by the end of week 3; please hang in there.\n\nThanks for your patience\nRyan"
7/9/2015 18:32,559ebe22b30d8444570014a7,S,"Hi, I am Jim. I am an CS Teacher and I am also interested in Learnig Analytics and EDM."
7/10/2015 12:56,559ebe22b30d8444570014a7,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 20:24,559ed862b30d841bfd0014b2,Q,"I'm not clear on this distinction from the video lecture.\n\nIs it correct to conclude that the kinds of data sets wherein flat or stratified allow students (cases) to be used simultaneously as training and test samples requires multiple observations (instances of IVs/features paired with outcome) per case [and, that sampling is at the instance/observation level]?  If so, wouldn't that exacerbate issues with instance/observation dependence?"
7/10/2015 12:58,559ed862b30d841bfd0014b2,O,"Yes, the kinds of data sets wherein flat or stratified allow students (cases) to be used simultaneously as training and test samples requires multiple observations (instances of IVs/features paired with outcome) per case [and, that sampling is at the instance/observation level].\n\nAnd yes, that type of data has issues with dependence. \n\nThat's why we need to use student-level x-val rather than flat x-val. That way we are making sure the model works for new students.\n\nThe non-independence within the training sample itself is an issue, but a much milder one. It creates risk of over-fitting, but usually not enough to justify throwing out all that data. (And doing a hierarchical model addresses this but does not address the general goal of using the model on new data).\n\nI hope this clarifies."
7/9/2015 21:34,559ee8f5b30d843e960013f2,S,"I am from Serbia and volunteered in a library. I think that this course helps the work in libraries, that's why I'm here..."
7/10/2015 12:59,559ee8f5b30d843e960013f2,T,"I'm not sure that this course will help all work in libraries, but certainly some library science researchers use data mining... in any event, welcome to the course."
7/9/2015 21:45,559eeb61b30d8454c70013a2,BQ,Hello . . . I write the value (Question 1 - Kappa) but don´t appear the next button for to see the question 2. (Sorry for the bad english).
7/10/2015 2:48,559eeb61b30d8454c70013a2,B,"Hello -\n\ni had the same problem but later realized that all i had to do is hit Enter. If your answer is correct, then the text will turn green and you'll see the next question."
7/9/2015 22:22,559ef40ca9a36e70060014c2,S,"Hi, Im from Mexico, my major is CS and I work at UT Brownsville in Texas, in the Institutional Research department. \n\nIm interested on how big data can impact Education\n"
7/10/2015 12:59,559ef40ca9a36e70060014c2,P,Welcome to the class! I'm glad to have you here!\n
7/9/2015 22:46,559ef9cea9a36e66e800145c,Q,"Hi, after much wrangling, I finally got the SimpleAPrime to work, but I am getting the wrong answer. Here's what I did to get the below mentioned result:\nI took the file ""...classifier-data-asgn2"" and used .5 threshold as per previous activities. I then took the data and the model prediction columns of ""Y"" and ""N"" and converted them to 1 for Y and 0 for N. (I assume all the rows in this sample are meant to be different students). Then I saved out to tab delimeted text file. Then I ran SimpleAPrime (from terminal on a mac) to get this:\nA' = 0.7264556045125841\nTrue Positives = 181526.0\nFalse Positives = 68353.0\n\nI tried entering ""0.73"" ""0.726"" etc, but no luck. \n\nI can keep trying to solve, but I've been messing with this for a while and wonder if there's something obviously wrong with what I've done.\n\nThanks for any advice.\nJoe"
7/10/2015 7:47,559ef9cea9a36e66e800145c,Q,"Could I ask what you enter on the command line. I have been trying:\n\njava SimpleAPrime classifier.csv "","" ""Data"" ""Predicted (Model)""\n\nper the specs but I am getting a whole bunch of Exceptions."
